gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customerID - Copy,Multiple lines,Streaming Tv,Tenure Band,Customer Type,Risk Type
Female,0,Yes,No,59,Yes,Dsl,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,80.1,4693.2,No,4759-Pxtan,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,Yes,31,Yes,Dsl,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,79.45,2587.7,Yes,6302-Jgyrj,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,59,Yes,Dsl,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,69.1,4096.9,No,0872-Caszj,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,34,Yes,Dsl,Yes,Yes,No,No,Yes,One Year,No,Electronic Check,64.35,2053.05,No,5203-Xehax,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,36,Yes,Dsl,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,70.7,2511.95,No,4186-Zbuew,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,56,Yes,Dsl,Yes,Yes,No,No,Yes,One Year,No,Bank Transfer (Automatic),68.75,3815.4,No,4114-Qmkvn,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,42,Yes,Dsl,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,67.7,2882.25,No,8738-Jokar,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,20,Yes,Dsl,Yes,No,No,No,Yes,One Year,No,Bank Transfer (Automatic),76,1588.75,No,1389-Wnuib,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,41,Yes,Dsl,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),66.5,2728.6,Yes,4174-Lpgti,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,33,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Credit Card (Automatic),74.75,2453.3,No,5524-Khnjp,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,41,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Mailed Check,65,2531.8,No,0303-Uncip,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,Yes,48,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),78.75,3682.45,No,4091-Tvocn,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,56,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),68.75,3808,No,5791-Kajfd,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,45,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),78.8,3597.5,No,7838-Lazfo,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,68,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),76.9,5023,No,3442-Zhhcc,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,64,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),73.05,4688.65,No,7690-Kpncu,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,5,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,70,347.4,Yes,3164-Aalrn,No,Yes,0-6 Months,New Customer,Normal
Male,0,Yes,No,41,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,73,3001.2,Yes,0471-Lvhgk,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,21,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),71.7,1497.05,No,7108-Dgvuu,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,3,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,69.95,220.45,No,2988-Plahs,No,Yes,0-6 Months,New Customer,Normal
Male,0,No,No,68,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),76.75,5233.25,No,8932-Czhrq,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,63,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Credit Card (Automatic),58.55,3503.5,No,3055-Vtcgs,No,No,12+Months,Existing Customer,Normal
Female,1,Yes,No,26,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Mailed Check,60.7,1597.4,No,7105-Mxjll,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,45,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),78.75,3600.65,No,0607-Mvmgc,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,Yes,21,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Mailed Check,64.85,1336.8,No,4223-Bkeor,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,67,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Mailed Check,75.1,5064.45,No,9251-Wnsod,Yes,No,12+Months,Existing Customer,Normal
Male,1,No,No,45,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Credit Card (Automatic),62.7,2791.5,Yes,0022-Tcjci,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,12,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Electronic Check,78.85,876.75,No,7285-Klotr,Yes,Yes,6-12 Months,Existing Customer,Normal
Female,0,Yes,Yes,53,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Credit Card (Automatic),60.6,3297,No,9640-Zsldc,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,34,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),77.2,2753.8,No,9086-Yjyxs,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,48,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,65.65,3094.65,No,9114-Aafqh,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,48,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),70.55,3420.5,No,8550-Xsxuq,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,23,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,78.55,1843.05,No,7673-Lprny,Yes,Yes,12+Months,Existing Customer,Normal
Male,1,Yes,Yes,52,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,80.85,4079.55,No,1309-Xgfsn,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,43,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,80.2,3581.6,No,7868-Bgsza,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,59,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),61.35,3645.5,No,8788-Doxsu,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,37,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Mailed Check,79.25,2911.8,No,9592-Erdkv,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,50,Yes,Dsl,No,No,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),75.7,3876.2,No,5120-Zblai,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,10,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,65.9,660.05,No,7919-Zodzz,No,No,6-12 Months,Existing Customer,Normal
Male,0,Yes,No,13,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Mailed Check,75.3,989.45,Yes,2157-Mxbjs,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,29,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),70.9,1964.6,No,4903-Cnozc,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,Yes,15,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,No,Mailed Check,64.85,950.75,No,7105-Benqf,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,38,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),84.1,3187.65,No,5032-Uspkf,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,61,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,79.8,4914.8,No,9107-Ukcky,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,49,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Electronic Check,71.8,3472.05,No,5915-Dgnvc,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,36,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),63.7,2188.5,No,5975-Baicr,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,65,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),72.45,4653.85,Yes,0687-Zvthb,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,41,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,80.55,3263.9,No,0440-Mogpm,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,38,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),78.95,2862.55,No,4000-Vgmqp,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,49,Yes,Dsl,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),78,3824.2,No,7696-Amhod,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,48,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),83.45,3887.85,No,8822-Knbhv,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,30,Yes,Dsl,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),79.3,2427.1,No,8080-Potjr,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,53,Yes,Dsl,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,61.1,3357.9,No,7470-Dynoe,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,53,Yes,Dsl,Yes,Yes,Yes,No,Yes,One Year,No,Bank Transfer (Automatic),74.1,3833.95,No,7619-Plrlp,Yes,No,12+Months,Existing Customer,Normal
Female,1,Yes,Yes,60,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),54.21,4456.35,No,4667-Qonea,No,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,31,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,81.15,2545.75,No,6341-Jvqgf,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,Yes,32,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),83.7,2633.3,No,3282-Ziszv,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,68,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),75.8,5293.95,Yes,4322-Rcymt,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,43,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),85.1,3662.25,No,7156-Mxbje,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,11,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),64.9,697.25,No,5756-Jyojt,No,No,6-12 Months,Existing Customer,Normal
Female,0,Yes,Yes,70,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),74.1,5222.3,No,3487-Earat,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,62,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),71.4,4487.3,No,8184-Wmofi,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,40,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,80.75,3208.65,No,7013-Psxhk,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,29,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),75.35,2243.9,No,5832-Trlpb,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,50,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),82.5,4179.1,No,3696-Xrien,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,67,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),72.35,4991.5,No,9359-Ugbtk,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,1,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),74.1,74.1,No,8985-Oopos,No,Yes,0-6 Months,New Customer,Normal
Female,0,No,No,36,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,75.55,2680.15,No,1866-Nxpsp,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,41,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,68.6,2877.05,No,1921-Kysay,Yes,No,12+Months,Existing Customer,Normal
Female,1,No,No,44,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),74.85,3268.05,No,0134-Xwxce,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,69,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),78.6,5356.45,Yes,0565-Iycgt,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,50,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),84.15,4164.4,No,1136-Xgequ,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,36,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),85.85,3003.55,No,7951-Vrdvk,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,60,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),80.55,4847.05,No,2054-Pjock,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,71,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,85.45,6300.85,No,6161-Erdgd,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,71,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),84.8,6046.1,No,0310-Sucin,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,68,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,78.45,5333.35,No,1032-Maelw,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,23,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),68.75,1689.45,No,5829-Nvsqn,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,53,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,78.75,3942.45,No,0661-Kbkpa,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,18,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),82,1425.45,Yes,3230-Wykir,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,52,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),81.4,4354.45,No,0254-Kcjgt,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,No,27,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,81.7,2212.55,No,9513-Dxhda,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,61,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,79.4,4820.55,No,9500-Iwpxq,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,61,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),84.9,5264.5,No,7711-Yijwc,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,41,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),79.85,3320.75,No,8879-Zkjof,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,26,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),90.1,2312.55,No,0975-Uydtx,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,Yes,53,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,84.6,4449.75,No,9677-Avked,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,30,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),70.25,2198.9,No,1137-Dgowi,No,No,12+Months,Existing Customer,Normal
Male,0,No,No,67,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),88.8,5903.15,No,6352-Giggq,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,12,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,79.2,943.85,No,4415-Wngvr,No,Yes,6-12 Months,Existing Customer,Normal
Female,0,No,No,35,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),85.95,3110.1,Yes,3594-Uvona,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,47,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),86.95,4138.9,No,0840-Dcnze,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,26,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),82,2083.1,No,9470-Rtwdv,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,49,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,84.35,4059.35,Yes,0112-Qwpnc,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,42,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Electronic Check,73.15,3088.25,No,5269-Nrgdp,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,38,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),69,2669.45,No,6992-Tknyo,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,21,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,80.9,1714.95,No,8200-Klnyw,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,63,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),80,5040.2,No,1088-Cnnkb,Yes,No,12+Months,Existing Customer,Normal
Female,0,Yes,No,48,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,69.55,3435.6,No,0667-Nsrgi,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,Yes,17,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Electronic Check,80.85,1445.95,No,3633-Cdbuw,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,50,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),80.05,4042.2,No,5073-Rzgbk,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,39,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),80,3182.95,Yes,4106-Hadhq,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,44,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),85.25,3704.15,No,0723-Fdlay,Yes,Yes,12+Months,Existing Customer,Normal
Female,1,No,No,46,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),69.1,3255.35,No,4501-Uykbc,Yes,No,12+Months,Existing Customer,Normal
Female,0,No,No,30,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),85.35,2530.4,Yes,6635-Myyyz,No,Yes,12+Months,Existing Customer,Normal
Male,1,Yes,No,63,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),84,5329.55,No,2055-Bfocc,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,49,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,87.2,4345,No,5204-Hmgyf,No,Yes,12+Months,Existing Customer,Normal
Male,1,No,No,35,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,73,2471.25,No,2851-Sterv,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,33,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,79.15,2531.4,No,6574-Mcoeh,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,33,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9,2405.05,Yes,6289-Cpnld,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,70,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),78.35,5445.95,No,1492-Kgeth,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,31,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),75.5,2424.45,No,4508-Oebey,No,No,12+Months,Existing Customer,Normal
Female,0,No,No,34,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),79.95,2727.3,No,3229-Uswar,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,27,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,78.2,2078.95,No,0068-Figtf,No,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,42,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),73.9,3160.55,Yes,6261-Rcvns,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,22,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,78.65,1663.75,No,7163-Oceqi,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,59,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),76.75,4541.9,No,8097-Omulg,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,55,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,90.15,4916.95,No,9691-Hkovs,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,36,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card (Automatic),89.65,3348.1,No,0725-Cxotm,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,No,59,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),79.85,4786.1,No,2890-Wfbhu,Yes,No,12+Months,Existing Customer,Normal
Male,1,No,No,54,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),65.25,3529.95,No,7994-Xirtr,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,No,31,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,79.3,2484,No,2486-Wyvve,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,60,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,79,4801.1,No,8782-Nuuol,No,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,37,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),90.6,3358.65,No,2911-Ijorq,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,No,Yes,10,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),73.55,693.3,No,3898-Bsjyf,Yes,No,6-12 Months,Existing Customer,Normal
Male,1,Yes,Yes,71,Yes,Dsl,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),72.9,5139.65,No,7471-Mqpos,Yes,No,12+Months,Existing Customer,Normal
Male,0,No,No,38,Yes,Dsl,No,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,62.3,2354.8,Yes,7931-Pxhfc,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,24,Yes,Dsl,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,84.8,1990.5,No,6840-Resvb,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,Yes,63,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,Yes,Credit Card (Automatic),99.65,6311.2,No,8769-Kktph,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,No,No,43,Yes,Fiber Optic,No,No,No,No,Yes,One Year,No,Mailed Check,94.35,3921.3,No,8597-Cwyhh,Yes,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,27,Yes,Fiber Optic,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),101.9,2681.15,No,9323-Hgfwy,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,42,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,No,Electronic Check,97.1,4016.75,No,9833-Tgfhx,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,34,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),78.95,2647.2,No,7129-Azjde,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,15,Yes,Fiber Optic,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,101.9,1667.25,No,6967-Qiqrv,No,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,59,Yes,Fiber Optic,No,No,No,No,Yes,One Year,No,Electronic Check,85.55,5084.65,Yes,3313-Qknkb,Yes,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,37,Yes,Fiber Optic,No,No,No,No,Yes,One Year,No,Credit Card (Automatic),91.2,3247.55,No,0048-Lumls,No,Yes,12+Months,Existing Customer,Normal
Female,1,Yes,No,53,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Credit Card (Automatic),95.85,5016.25,No,2858-Eimxh,Yes,Yes,12+Months,Existing Customer,Normal
Male,0,Yes,No,56,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Electronic Check,80.9,4557.5,No,4869-Epius,No,No,12+Months,Existing Customer,Normal
Male,0,Yes,Yes,25,Yes,Fiber Optic,No,No,No,No,Yes,One Year,Yes,Electronic Check,90.4,2178.6,Yes,4607-Chpca,No,Yes,12+Months,Existing Customer,Normal
Female,0,Yes,No,53,Yes,Fiber Optic,No,No,No,Yes,Yes,One Year,Yes,Electronic Check,93.45,4872.2,No,0887-Wbjvh,No,Yes,12+Months,Existing Customer,Normal
Male,1,No,Yes,56,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,No,Credit Card (Automatic),94.8,5264.3,No,1004-Noznr,No,Yes,12+Months,Existing Customer,Normal
